"lat","lon","h3_id","btemp","sal","mixl","country","month","year"
41.479,-71.3612,"862a3330fffffff",7.17178875207901,31.4521849155426,10.636972506841,"US",7,2007
42.6609,-70.6238,"862a30067ffffff",7.17178875207901,31.4521849155426,10.636972506841,"US",6,2013
36.191347,-75.793511,"862af0767ffffff",3.29548023144404,35.7969404856364,40.1572738488515,"US",10,2025
47.195984,-55.433189,"861ab50efffffff",2.4789880613486,30.998285929362,16.2892552216848,"CA",10,2025
48.653963,-53.750933,"861aa441fffffff",1.47297587990761,31.3264869054159,16.2511072158813,"CA",9,2025
45.387322,-63.995645,"862b0140fffffff",0.266335044056177,28.5962249437968,14.3691320419312,"CA",8,2025
46.235529,-64.261438,"862b000f7ffffff",0.266335044056177,28.5962249437968,14.3691320419312,"CA",4,2025
47.828507,-53.167095,"861aa0547ffffff",1.47297587990761,31.3264869054159,16.2511072158813,"CA",7,2025
49.628853,-57.956478,"861b9e077ffffff",2.4789880613486,30.998285929362,16.2892552216848,"CA",7,2025
48.018615,-64.532256,"862b316b7ffffff",0.372539456933737,28.4254480997721,14.6234529813131,"CA",7,2025
45.38743,-64.069358,"862b014e7ffffff",0.266335044056177,28.5962249437968,14.3691320419312,"CA",7,2025
41.766706,-70.232552,"862a310afffffff",7.17178875207901,31.4521849155426,10.636972506841,"US",6,2025
42.596106,-70.864592,"862a300c7ffffff",7.17178875207901,31.4521849155426,10.636972506841,"US",4,2025
47.237449,-53.973503,"861aa210fffffff",1.47297587990761,31.3264869054159,16.2511072158813,"CA",5,2025
47.617808,-52.870643,"861aa070fffffff",1.47297587990761,31.3264869054159,16.2511072158813,"CA",6,2025
47.624596,-59.273283,"862b257afffffff",0.992492474615574,30.1871294975281,17.471847375234,"CA",6,2025
40.744294,-73.33479,"862a10a17ffffff",10.5267800887426,31.7887150446574,15.0812305609385,"US",6,2025
39.859718,-74.033443,"862a13a17ffffff",10.5267800887426,31.7887150446574,15.0812305609385,"US",6,2025
45.099083,-64.183934,"862b016b7ffffff",0.266335044056177,28.5962249437968,14.3691320419312,"CA",5,2025
45.869758,-64.545512,"862b00647ffffff",0.266335044056177,28.5962249437968,14.3691320419312,"CA",5,2025
41.326812,-71.799701,"862a15937ffffff",8.08975487947464,31.6100548108419,12.7541941006978,"US",5,2025
40.058661,-74.179895,"862a138c7ffffff",10.5267800887426,31.7887150446574,15.0812305609385,"US",5,2025
49.091011,-58.424122,"861b9e6b7ffffff",2.4789880613486,30.998285929362,16.2892552216848,"CA",4,2025
45.093239,-64.171988,"862b016a7ffffff",0.266335044056177,28.5962249437968,14.3691320419312,"CA",3,2025
47.636139,-53.739395,"861aa2947ffffff",1.47297587990761,31.3264869054159,16.2511072158813,"CA",7,2016
47.746776,-53.167086,"861aa055fffffff",1.47297587990761,31.3264869054159,16.2511072158813,"CA",10,2018
49.75373,-57.917858,"861b9e16fffffff",2.4789880613486,30.998285929362,16.2892552216848,"CA",1,2025
43.479397,-65.443895,"862b0a01fffffff",6.19547112782796,31.2702821095784,20.3456740379333,"CA",11,2024
40.15805,-74.014191,"862a1380fffffff",10.5267800887426,31.7887150446574,15.0812305609385,"US",11,2024
40.105666,-74.174621,"862a138f7ffffff",10.5267800887426,31.7887150446574,15.0812305609385,"US",11,2024
40.063883,-74.126399,"862a138efffffff",10.5267800887426,31.7887150446574,15.0812305609385,"US",11,2024
41.584106,-70.558448,"862a31617ffffff",7.17178875207901,31.4521849155426,10.636972506841,"US",9,2024
47.617151,-52.691367,"861aa0767ffffff",1.47297587990761,31.3264869054159,16.2511072158813,"CA",9,2024
41.335339,-70.633262,"862a06d67ffffff",8.08975487947464,31.6100548108419,12.7541941006978,"US",5,2019
49.952299,-57.754714,"861b9eb17ffffff",2.4789880613486,30.998285929362,16.2892552216848,"CA",9,2024
45.725474,-64.670108,"862b0398fffffff",0.266335044056177,28.5962249437968,14.3691320419312,"CA",8,2019
41.681713,-69.889993,"862a31067ffffff",7.17178875207901,31.4521849155426,10.636972506841,"US",9,2024
49.116399,-58.411028,"861b9e6b7ffffff",2.4789880613486,30.998285929362,16.2892552216848,"CA",8,2024
47.246692,-53.964938,"861aa212fffffff",1.47297587990761,31.3264869054159,16.2511072158813,"CA",8,2024
48.387553,-53.314906,"861aa468fffffff",1.47297587990761,31.3264869054159,16.2511072158813,"CA",9,2024
45.8779,-63.524887,"862b01da7ffffff",0.266335044056177,28.5962249437968,14.3691320419312,"CA",8,2024
47.267,-53.893,"861aa2177ffffff",1.47297587990761,31.3264869054159,16.2511072158813,"CA",6,2021
46.565114,-63.652249,"862b00817ffffff",0.266335044056177,28.5962249437968,14.3691320419312,"CA",7,2008
46.037133,-59.966827,"862b2c4afffffff",1.46931367119153,31.2292092641195,18.2983901500702,"CA",6,2016
49.935149,-57.770439,"861b9eba7ffffff",2.4789880613486,30.998285929362,16.2892552216848,"CA",7,2024
41.499394,-70.75314,"862a3169fffffff",7.17178875207901,31.4521849155426,10.636972506841,"US",7,2024
50.115478,-57.664255,"861b9c48fffffff",-1.00335701555014,31.183304309845,18.3111062844594,"CA",6,2024
45.944397,-61.142486,"862b2e0d7ffffff",1.46931367119153,31.2292092641195,18.2983901500702,"CA",10,2020
49.682645,-57.9644,"861b9e15fffffff",2.4789880613486,30.998285929362,16.2892552216848,"CA",6,2024
40.983212,-72.282889,"862a1511fffffff",8.08975487947464,31.6100548108419,12.7541941006978,"US",6,2024
45.754831,-61.900723,"862b2ada7ffffff",1.46931367119153,31.2292092641195,18.2983901500702,"CA",5,2024
46.313003,-64.510575,"862b00467ffffff",0.266335044056177,28.5962249437968,14.3691320419312,"CA",5,2024
42.729098,-70.788955,"862a30007ffffff",7.17178875207901,31.4521849155426,10.636972506841,"US",4,2024
41.734978,-70.368554,"862a31737ffffff",7.17178875207901,31.4521849155426,10.636972506841,"US",4,2024
40.539192,-73.978872,"862a1074fffffff",10.5267800887426,31.7887150446574,15.0812305609385,"US",12,2023
41.69209,-70.037406,"862a31057ffffff",7.17178875207901,31.4521849155426,10.636972506841,"US",11,2023
47.536308,-52.944856,"861aa071fffffff",1.47297587990761,31.3264869054159,16.2511072158813,"CA",11,2023
43.929691,-60.024008,"862b290d7ffffff",5.8262581427892,32.3081657091777,19.7480194568634,"CA",11,2023
43.409625,-66.017983,"862b0a797ffffff",7.97006126244863,31.9608907699585,24.3385124206543,"CA",9,2023
47.886787,-53.084439,"861aa0197ffffff",1.47297587990761,31.3264869054159,16.2511072158813,"CA",7,2022
44.577615,-64.043693,"862b0e8f7ffffff",0.266335044056177,28.5962249437968,14.3691320419312,"CA",9,2023
47.477036,-53.064489,"861aa078fffffff",1.47297587990761,31.3264869054159,16.2511072158813,"CA",9,2023
49.482401,-58.124998,"861b9e0f7ffffff",2.4789880613486,30.998285929362,16.2892552216848,"CA",7,2023
48.643261,-53.120587,"861aa4777ffffff",1.47297587990761,31.3264869054159,16.2511072158813,"CA",7,2023
46.408725,-64.133443,"862b001afffffff",0.266335044056177,28.5962249437968,14.3691320419312,"CA",7,2023
45.959012,-62.754845,"862b05777ffffff",0.266335044056177,28.5962249437968,14.3691320419312,"CA",6,2023
40.140631,-74.051312,"862a1380fffffff",10.5267800887426,31.7887150446574,15.0812305609385,"US",6,2023
47.389938,-53.136623,"861aa06b7ffffff",1.47297587990761,31.3264869054159,16.2511072158813,"CA",5,2023
47.327626,-64.923559,"862b060a7ffffff",0.372539456933737,28.4254480997721,14.6234529813131,"CA",5,2023
47.593131,-52.884869,"861aa070fffffff",1.47297587990761,31.3264869054159,16.2511072158813,"CA",5,2023
41.607321,-69.947391,"862a3104fffffff",7.17178875207901,31.4521849155426,10.636972506841,"US",4,2023
41.608599,-70.166847,"862a310cfffffff",7.17178875207901,31.4521849155426,10.636972506841,"US",4,2023
40.797827,-73.221056,"862a10a27ffffff",10.5267800887426,31.7887150446574,15.0812305609385,"US",4,2023
46.405571,-63.195174,"862b054a7ffffff",0.266335044056177,28.5962249437968,14.3691320419312,"CA",11,2021
42.618564,-70.718874,"862a30057ffffff",7.17178875207901,31.4521849155426,10.636972506841,"US",1,2023
47.43288,-53.158734,"861aa2b6fffffff",1.47297587990761,31.3264869054159,16.2511072158813,"CA",8,2018
47.542772,-52.920608,"861aa071fffffff",1.47297587990761,31.3264869054159,16.2511072158813,"CA",12,2022
45.109917,-64.228912,"862b016b7ffffff",0.266335044056177,28.5962249437968,14.3691320419312,"CA",11,2022
44.463848,-63.708098,"862b0c49fffffff",0.266335044056177,28.5962249437968,14.3691320419312,"CA",10,2022
47.412494,-64.899609,"862b0619fffffff",0.372539456933737,28.4254480997721,14.6234529813131,"CA",6,2016
46.068875,-63.88398,"862b00a9fffffff",0.266335044056177,28.5962249437968,14.3691320419312,"CA",9,2022
47.528796,-52.69732,"861aa075fffffff",1.47297587990761,31.3264869054159,16.2511072158813,"CA",10,2022
45.771747,-62.863213,"862b0566fffffff",0.266335044056177,28.5962249437968,14.3691320419312,"CA",8,2022
42.492202,-70.868247,"862a30397ffffff",7.17178875207901,31.4521849155426,10.636972506841,"US",2,2021
49.443226,-53.931838,"861b8a697ffffff",1.47297587990761,31.3264869054159,16.2511072158813,"CA",8,2022
48.659661,-53.758736,"861aa441fffffff",1.47297587990761,31.3264869054159,16.2511072158813,"CA",7,2022
46.132064,-63.783008,"862b00a87ffffff",0.266335044056177,28.5962249437968,14.3691320419312,"CA",7,2022
42.039288,-70.054415,"862a31c47ffffff",7.17178875207901,31.4521849155426,10.636972506841,"US",5,2022
43.8496,-69.5272,"862a3480fffffff",7.17178875207901,31.4521849155426,10.636972506841,"US",10,2001
43.829435,-69.30852,"862a3494fffffff",7.97006126244863,31.9608907699585,24.3385124206543,"US",10,2007
43.54891,-70.29,"862a34727ffffff",7.17178875207901,31.4521849155426,10.636972506841,"US",10,2008
44.72085,-67.091051,"862b1880fffffff",7.48219243685404,30.0561539332072,18.2348101139069,"US",5,2001
44.515785,-67.403835,"862b1815fffffff",7.48219243685404,30.0561539332072,18.2348101139069,"US",11,2011
43.02565,-70.56095,"862a308b7ffffff",7.17178875207901,31.4521849155426,10.636972506841,"US",10,2000
43.651465,-70.094195,"862a340afffffff",7.17178875207901,31.4521849155426,10.636972506841,"US",10,2007
44.612135,-67.35941,"862b18177ffffff",7.48219243685404,30.0561539332072,18.2348101139069,"US",11,2017
43.706365,-69.74616,"862a34177ffffff",7.17178875207901,31.4521849155426,10.636972506841,"US",10,2012
44.46715,-67.79771,"862b1808fffffff",7.48219243685404,30.0561539332072,18.2348101139069,"US",11,2002
44.36985,-68.017099,"862b1871fffffff",7.48219243685404,30.0561539332072,18.2348101139069,"US",11,2000
44.430715,-67.537861,"862b18057ffffff",7.48219243685404,30.0561539332072,18.2348101139069,"US",6,2008
42.925075,-70.75897,"862a30c4fffffff",7.17178875207901,31.4521849155426,10.636972506841,"US",10,2017
44.543605,-67.495305,"862b1802fffffff",7.48219243685404,30.0561539332072,18.2348101139069,"US",11,2002
44.4947,-67.498371,"862b1802fffffff",7.48219243685404,30.0561539332072,18.2348101139069,"US",11,2017
43.832,-69.4868,"862a3480fffffff",7.17178875207901,31.4521849155426,10.636972506841,"US",10,2002
44.169655,-69.0166,"862b1a22fffffff",7.97006126244863,31.9608907699585,24.3385124206543,"US",10,2011
42.942595,-70.74235,"862a30c4fffffff",7.17178875207901,31.4521849155426,10.636972506841,"US",10,2009
44.52079,-67.419636,"862b1815fffffff",7.48219243685404,30.0561539332072,18.2348101139069,"US",10,2016
43.69531,-69.868915,"862a34157ffffff",7.17178875207901,31.4521849155426,10.636972506841,"US",10,2009
44.183445,-68.76495,"862b1a367ffffff",7.97006126244863,31.9608907699585,24.3385124206543,"US",10,2008
44.477525,-67.83655,"862b18727ffffff",7.48219243685404,30.0561539332072,18.2348101139069,"US",10,2008
44.6439,-67.161065,"862b188efffffff",7.48219243685404,30.0561539332072,18.2348101139069,"US",6,2018
43.1835,-70.58345,"862a30d67ffffff",7.17178875207901,31.4521849155426,10.636972506841,"US",10,2018
44.48916,-67.496911,"862b18077ffffff",7.48219243685404,30.0561539332072,18.2348101139069,"US",11,2018
43.22894,-70.57121,"862a346c7ffffff",7.17178875207901,31.4521849155426,10.636972506841,"US",10,2010
44.671325,-67.10225,"862b18857ffffff",7.48219243685404,30.0561539332072,18.2348101139069,"US",6,2006
43.07625,-70.489559,"862a3099fffffff",7.17178875207901,31.4521849155426,10.636972506841,"US",5,2011
44.586865,-67.29576,"862b18167ffffff",7.48219243685404,30.0561539332072,18.2348101139069,"US",11,2007
44.73781,-67.017026,"862b18877ffffff",7.48219243685404,30.0561539332072,18.2348101139069,"US",6,2009
43.61041,-70.20367,"862a3408fffffff",7.17178875207901,31.4521849155426,10.636972506841,"US",5,2017
40.824756,-72.490476,"862a1508fffffff",8.08975487947464,31.6100548108419,12.7541941006978,"US",5,2022
45.874875,-63.737433,"862b00367ffffff",0.266335044056177,28.5962249437968,14.3691320419312,"CA",5,2022
46.395615,-64.59782,"862b0042fffffff",0.266335044056177,28.5962249437968,14.3691320419312,"CA",9,2015
49.698158,-54.060857,"861b8a4e7ffffff",1.47297587990761,31.3264869054159,16.2511072158813,"CA",4,2022
46.22699,-64.296394,"862b0008fffffff",0.266335044056177,28.5962249437968,14.3691320419312,"CA",4,2022
46.527188,-64.681587,"862b00437ffffff",0.266335044056177,28.5962249437968,14.3691320419312,"CA",9,2021
45.120883,-66.766104,"862b1c39fffffff",7.48219243685404,30.0561539332072,18.2348101139069,"CA",7,2021
46.432975,-62.847007,"862b0552fffffff",0.266335044056177,28.5962249437968,14.3691320419312,"CA",11,2021
42.722366,-70.731292,"862a3002fffffff",7.17178875207901,31.4521849155426,10.636972506841,"US",5,2021
45.405656,-64.325888,"862b0149fffffff",0.266335044056177,28.5962249437968,14.3691320419312,"CA",7,2011
46.561012,-63.704658,"862b008a7ffffff",0.266335044056177,28.5962249437968,14.3691320419312,"CA",8,2021
46.178443,-59.927805,"862b2c58fffffff",1.46931367119153,31.2292092641195,18.2983901500702,"CA",7,2021
47.680693,-64.745987,"862b06c2fffffff",0.372539456933737,28.4254480997721,14.6234529813131,"CA",7,2021
47.496726,-53.018668,"861aa078fffffff",1.47297587990761,31.3264869054159,16.2511072158813,"CA",7,2021
47.655099,-64.772603,"862b06c0fffffff",0.372539456933737,28.4254480997721,14.6234529813131,"CA",7,2021
46.15352,-63.8476,"862b00a97ffffff",0.266335044056177,28.5962249437968,14.3691320419312,"CA",8,2020
46.936805,-60.461863,"862b214efffffff",1.46931367119153,31.2292092641195,18.2983901500702,"CA",6,2021
42.608307,-70.732322,"862a30057ffffff",7.17178875207901,31.4521849155426,10.636972506841,"US",4,2021
44.992,-65.289667,"862b03297ffffff",0.266335044056177,28.5962249437968,14.3691320419312,"CA",7,2007
45.218833,-65.790167,"862b036b7ffffff",0.266335044056177,28.5962249437968,14.3691320419312,"CA",7,2003
45.238,-65.6505,"862b0378fffffff",0.266335044056177,28.5962249437968,14.3691320419312,"CA",7,2006
45.2955,-64.896,"862b03067ffffff",0.266335044056177,28.5962249437968,14.3691320419312,"CA",7,2013
44.984167,-66.742667,"862b1c2f7ffffff",7.48219243685404,30.0561539332072,18.2348101139069,"CA",7,2012
45.277833,-64.937167,"862b03067ffffff",0.266335044056177,28.5962249437968,14.3691320419312,"CA",7,2007
44.467833,-66.1875,"862b1d087ffffff",7.48219243685404,30.0561539332072,18.2348101139069,"CA",7,2019
44.6395,-65.969167,"862b1d117ffffff",7.48219243685404,30.0561539332072,18.2348101139069,"CA",7,2002
44.676333,-65.897667,"862b1d137ffffff",7.48219243685404,30.0561539332072,18.2348101139069,"CA",7,2005
45.103667,-66.189167,"862b1ddb7ffffff",7.48219243685404,30.0561539332072,18.2348101139069,"CA",7,2012
44.208833,-66.342,"862b1d75fffffff",7.97006126244863,31.9608907699585,24.3385124206543,"CA",7,2015
45.060667,-66.387,"862b1c347ffffff",7.48219243685404,30.0561539332072,18.2348101139069,"CA",7,2015
44.567333,-66.078,"862b1d18fffffff",7.48219243685404,30.0561539332072,18.2348101139069,"CA",7,2013
45.234833,-64.9495,"862b03047ffffff",0.266335044056177,28.5962249437968,14.3691320419312,"CA",7,2006
44.730667,-66.8915,"862b1894fffffff",7.48219243685404,30.0561539332072,18.2348101139069,"CA",7,2010
45.296333,-64.886667,"862b03067ffffff",0.266335044056177,28.5962249437968,14.3691320419312,"CA",7,2006
44.630167,-65.988833,"862b1d1a7ffffff",7.48219243685404,30.0561539332072,18.2348101139069,"CA",7,1997
44.935167,-65.409667,"862b1d937ffffff",0.266335044056177,28.5962249437968,14.3691320419312,"CA",3,2019
42.627751,-70.783656,"862a30057ffffff",7.17178875207901,31.4521849155426,10.636972506841,"US",1,2021
42.687331,-70.680918,"862a3015fffffff",7.17178875207901,31.4521849155426,10.636972506841,"US",3,2021
42.70146,-70.727838,"862a3002fffffff",7.17178875207901,31.4521849155426,10.636972506841,"US",1,2021
47.070693,-54.093333,"861aa2017ffffff",2.92974638938904,32.1148821512858,27.6319684187571,"CA",8,2019
46.587675,-64.122783,"862b00c57ffffff",0.266335044056177,28.5962249437968,14.3691320419312,"CA",9,2020
46.226692,-64.34382,"862b0008fffffff",0.266335044056177,28.5962249437968,14.3691320419312,"CA",8,2020
46.149345,-63.30352,"862b00b77ffffff",0.266335044056177,28.5962249437968,14.3691320419312,"CA",7,2020
41.386518,-70.773703,"862a06d2fffffff",8.08975487947464,31.6100548108419,12.7541941006978,"US",4,2020
48.525164,-59.244964,"862b24317ffffff",0.992492474615574,30.1871294975281,17.471847375234,"CA",7,2008
39.446065,-74.313559,"862a13257ffffff",10.5267800887426,31.7887150446574,15.0812305609385,"US",6,2020
45.659245,-61.819258,"862b2ad1fffffff",1.46931367119153,31.2292092641195,18.2983901500702,"CA",6,2020
45.997682,-62.889722,"862b0570fffffff",0.266335044056177,28.5962249437968,14.3691320419312,"CA",6,2020
39.4335,-74.27732,"862a13247ffffff",10.5267800887426,31.7887150446574,15.0812305609385,"US",3,2003
40.59955,-73.39842,"862a10adfffffff",10.5267800887426,31.7887150446574,15.0812305609385,"US",9,2008
40.26768,-73.93619,"862a1390fffffff",10.5267800887426,31.7887150446574,15.0812305609385,"US",9,2008
37.83333,-75.43333,"862aa9adfffffff",3.29548023144404,35.7969404856364,40.1572738488515,"US",3,1994
42.11667,-70.16667,"862a31c0fffffff",7.17178875207901,31.4521849155426,10.636972506841,"US",10,1995
40.89534,-72.20998,"862a15157ffffff",8.08975487947464,31.6100548108419,12.7541941006978,"US",3,2008
40.60267,-73.23283,"862a10a57ffffff",10.5267800887426,31.7887150446574,15.0812305609385,"US",3,2002
39.13467,-74.65833,"862aad85fffffff",10.5267800887426,31.7887150446574,15.0812305609385,"US",3,2004
39.07407,-74.68102,"862aadba7ffffff",10.5267800887426,31.7887150446574,15.0812305609385,"US",3,2008
38.86208,-75.0803,"862aad05fffffff",10.5267800887426,31.7887150446574,15.0812305609385,"US",3,2006
36.42706,-75.80831,"862af00a7ffffff",3.29548023144404,35.7969404856364,40.1572738488515,"US",3,2007
38.1368,-75.13375,"862aa9b2fffffff",3.29548023144404,35.7969404856364,40.1572738488515,"US",3,2008
40.89621,-72.24098,"862a1502fffffff",8.08975487947464,31.6100548108419,12.7541941006978,"US",3,2008
40.98505,-71.9317,"862a158efffffff",8.08975487947464,31.6100548108419,12.7541941006978,"US",4,2008
40.55703,-73.77437,"862a1038fffffff",10.5267800887426,31.7887150446574,15.0812305609385,"US",3,2006
42.85101,-70.76535,"862a30117ffffff",7.17178875207901,31.4521849155426,10.636972506841,"US",4,2001
40.6925,-72.944,"862a156b7ffffff",10.5267800887426,31.7887150446574,15.0812305609385,"US",3,2000
40.68333,-72.91667,"862a156b7ffffff",10.5267800887426,31.7887150446574,15.0812305609385,"US",3,1997
40.85,-72.31667,"862a1500fffffff",8.08975487947464,31.6100548108419,12.7541941006978,"US",3,1997
38.74017,-75.0695,"862aad3afffffff",10.5267800887426,31.7887150446574,15.0812305609385,"US",3,2004
42.00177,-69.99617,"862a31137ffffff",7.17178875207901,31.4521849155426,10.636972506841,"US",4,2003
40.59807,-73.29554,"862a10aefffffff",10.5267800887426,31.7887150446574,15.0812305609385,"US",3,2001
42.10072,-70.24713,"862a31ce7ffffff",7.17178875207901,31.4521849155426,10.636972506841,"US",4,2005
38.93083,-74.816,"862aada87ffffff",10.5267800887426,31.7887150446574,15.0812305609385,"US",3,2004
39.88617,-74.06683,"862a13b8fffffff",10.5267800887426,31.7887150446574,15.0812305609385,"US",3,2004
35.33983,-75.4755,"862af16b7ffffff",18.3707694212596,33.51784324646,10.160121122996,"US",3,2000
39.83333,-74.06667,"862a13a17ffffff",10.5267800887426,31.7887150446574,15.0812305609385,"US",3,1998
40.60483,-73.16369,"862a10a47ffffff",10.5267800887426,31.7887150446574,15.0812305609385,"US",3,2001
36.50483,-75.836,"862af0197ffffff",3.29548023144404,35.7969404856364,40.1572738488515,"US",3,2000
35.48333,-75.43333,"862af17b7ffffff",18.3707694212596,33.51784324646,10.160121122996,"US",3,1993
41.3,-70.7,"862a06d47ffffff",8.08975487947464,31.6100548108419,12.7541941006978,"US",4,1994
42.02298,-70.02096,"862a31c4fffffff",7.17178875207901,31.4521849155426,10.636972506841,"US",10,2007
38.28333,-75.08333,"862a1a487ffffff",3.29548023144404,35.7969404856364,40.1572738488515,"US",3,1993
40.68033,-72.94933,"862a156b7ffffff",10.5267800887426,31.7887150446574,15.0812305609385,"US",3,1999
39.05,-74.73333,"862aadb87ffffff",10.5267800887426,31.7887150446574,15.0812305609385,"US",3,1998
37.66667,-75.55,"862aa9277ffffff",3.29548023144404,35.7969404856364,40.1572738488515,"US",3,1997
36,-75.61667,"862af02afffffff",3.29548023144404,35.7969404856364,40.1572738488515,"US",3,1996
36.13333,-75.68333,"862af0397ffffff",3.29548023144404,35.7969404856364,40.1572738488515,"US",3,1993
36.35,-75.78333,"862af00afffffff",3.29548023144404,35.7969404856364,40.1572738488515,"US",3,1998
41.43333,-71.28333,"862a33347ffffff",8.08975487947464,31.6100548108419,12.7541941006978,"US",3,1995
35.6395,-75.43883,"862af141fffffff",18.3707694212596,33.51784324646,10.160121122996,"US",3,2004
40.56367,-73.73383,"862a1038fffffff",10.5267800887426,31.7887150446574,15.0812305609385,"US",3,2004
40.64033,-73.05983,"862a10a67ffffff",10.5267800887426,31.7887150446574,15.0812305609385,"US",3,2004
39.87917,-74.045,"862a13b8fffffff",10.5267800887426,31.7887150446574,15.0812305609385,"US",3,2000
39.063,-74.71067,"862aadba7ffffff",10.5267800887426,31.7887150446574,15.0812305609385,"US",3,1999
42.10917,-70.21933,"862a31ce7ffffff",7.17178875207901,31.4521849155426,10.636972506841,"US",10,2003
39.53333,-74.23333,"862a1335fffffff",10.5267800887426,31.7887150446574,15.0812305609385,"US",3,1995
36.26817,-75.771,"862af00d7ffffff",3.29548023144404,35.7969404856364,40.1572738488515,"US",3,2000
40.79936,-72.58815,"862a15727ffffff",8.08975487947464,31.6100548108419,12.7541941006978,"US",9,2006
41.02467,-71.86633,"862a15857ffffff",8.08975487947464,31.6100548108419,12.7541941006978,"US",9,2002
40.80688,-72.5164,"862a1508fffffff",8.08975487947464,31.6100548108419,12.7541941006978,"US",9,2005
39.2915,-74.4979,"862aad96fffffff",10.5267800887426,31.7887150446574,15.0812305609385,"US",9,2001
42.3,-70.81667,"862a302afffffff",7.17178875207901,31.4521849155426,10.636972506841,"US",4,1993
40.76667,-72.6,"862a15707ffffff",8.08975487947464,31.6100548108419,12.7541941006978,"US",10,1998
40.78333,-72.65,"862a15737ffffff",8.08975487947464,31.6100548108419,12.7541941006978,"US",10,1998
39.8283,-74.07116,"862a13aafffffff",10.5267800887426,31.7887150446574,15.0812305609385,"US",9,2001
42.06133,-70.2645,"862a31cc7ffffff",7.17178875207901,31.4521849155426,10.636972506841,"US",10,2002
41.75,-69.88333,"862a3114fffffff",7.17178875207901,31.4521849155426,10.636972506841,"US",9,1995
41.95,-70.5,"862a31557ffffff",7.17178875207901,31.4521849155426,10.636972506841,"US",10,1995
40.9715,-72.03967,"862a158dfffffff",8.08975487947464,31.6100548108419,12.7541941006978,"US",9,2000
41.94933,-69.94833,"862a31107ffffff",7.17178875207901,31.4521849155426,10.636972506841,"US",11,1999
43.91667,-68.76667,"862b1b527ffffff",7.97006126244863,31.9608907699585,24.3385124206543,"US",8,1995
40.93333,-72.13333,"862a15177ffffff",8.08975487947464,31.6100548108419,12.7541941006978,"US",9,1996
40.8964,-72.26597,"862a15027ffffff",8.08975487947464,31.6100548108419,12.7541941006978,"US",9,2008
